288	6.256532	9.900660	16.450455
289	6.620945	10.482961	16.631214
290	7.007146	11.087154	16.881786
291	7.415147	11.709105	17.208498
292	7.844543	12.343280	17.617852
293	8.294417	12.982505	18.116317
294	8.763226	13.617731	18.710038
295	9.248676	14.237817	19.404456
296	9.747590	14.829371	20.203814
297	10.255768	15.376684	21.110552
298	10.767860	15.861795	22.124601
299	11.277253	16.264764	23.242587
300	11.776004	16.564192	24.457003
301	12.254823	16.738051	25.755417
302	12.703146	16.764859	27.119824
303	13.109317	16.625180	28.526293
304	13.460903	16.303413	29.945040
305	13.745154	15.789717	31.341092
306	13.949611	15.081863	32.675650
307	14.062836	14.186742	33.908161
308	14.075227	13.121205	34.999002
309	13.979824	11.911971	35.912534
310	13.773039	10.594426	36.620139
311	13.455178	9.210325	37.102777
312	13.030693	7.804623	37.352635
313	12.508086	6.421861	37.373561
314	11.899463	5.102636	37.180185
315	11.219780	3.880680	36.795899
316	10.485870	2.780942	36.250079
317	9.715378	1.818834	35.575016
318	8.925723	1.000582	34.803056
319	8.133209	0.324445	33.964284
320	7.352333	-0.217566	33.084957
321	6.595343	-0.637779	32.186695
322	5.872031	-0.951058	31.286320
323	5.189722	-1.173276	30.396172
324	4.553422	-1.320150	29.524717
325	3.966065	-1.406428	28.677279
326	3.428815	-1.445401	27.856772
327	2.941394	-1.448666	27.064365
328	2.502388	-1.426072	26.300037
329	2.109542	-1.385787	25.563017
330	1.760009	-1.334443	24.852103
331	1.450564	-1.277312	24.165894
332	1.177776	-1.218496	23.502942
333	0.938149	-1.161119	22.861846
334	0.728222	-1.107496	22.241303
335	0.544650	-1.059292	21.640137
336	0.384256	-1.017654	21.057297
337	0.244065	-0.983336	20.491859
338	0.121325	-0.956789	19.943009
339	0.013514	-0.938247	19.410035
340	-0.081662	-0.927792	18.892307
341	-0.166275	-0.925413	18.389270
342	-0.242189	-0.931042	17.900428
343	-0.311074	-0.944593	17.425338
344	-0.374426	-0.965989	16.963601
345	-0.433583	-0.995181	16.514855
346	-0.489742	-1.032165	16.078774
347	-0.543985	-1.076995	15.655062
348	-0.597286	-1.129789	15.243452
349	-0.650536	-1.190742	14.843708
350	-0.704557	-1.260128	14.455622
351	-0.760114	-1.338304	14.079017
352	-0.817933	-1.425720	13.713749
353	-0.878711	-1.522916	13.359711
354	-0.943132	-1.630533	13.016834
355	-1.011872	-1.749314	12.685096
356	-1.085616	-1.880110	12.364528
357	-1.165066	-2.023885	12.055218
358	-1.250948	-2.181724	11.757325
359	-1.344025	-2.354838	11.471089
360	-1.445106	-2.544571	11.196842
361	-1.555053	-2.752412	10.935032
362	-1.674789	-2.979993	10.686232
363	-1.805309	-3.229109	10.451175
364	-1.947689	-3.501713	10.230772
365	-2.103092	-3.799931	10.026154
366	-2.272776	-4.126058	9.838706
367	-2.458104	-4.482562	9.670117
368	-2.660550	-4.872081	9.522433
369	-2.881703	-5.297405	9.398125
370	-3.123273	-5.761462	9.300164
371	-3.387092	-6.267281	9.232106
372	-3.675111	-6.817939	9.198195
373	-3.989394	-7.416491	9.203477
374	-4.332103	-8.065864	9.253924
375	-4.705479	-8.768713	9.356574
376	-5.111803	-9.527232	9.519675
377	-5.553346	-10.342899	9.752830
378	-6.032301	-11.216147	10.067132
379	-6.550686	-12.145937	10.475267
380	-7.110211	-13.129233	10.991568
381	-7.712113	-14.160348	11.631976
382	-8.356936	-15.230165	12.413852
383	-9.044259	-16.325233	13.355591
384	-9.772357	-17.426766	14.475939
385	-10.537798	-18.509621	15.792919
386	-11.334980	-19.541332	17.322281
387	-12.155615	-20.481426	19.075360
388	-12.988196	-21.281229	21.056327
389	-13.817500	-21.884553	23.258873
390	-14.624205	-22.229617	25.662534
391	-15.384746	-22.252637	28.229104
392	-16.071535	-21.893324	30.899840
393	-16.653714	-21.102270	33.594437
394	-17.098570	-19.849651	36.212897
395	-17.373678	-18.134016	38.641227
396	-17.449712	-15.989237	40.761339
397	-17.303664	-13.487360	42.464446
398	-16.922034	-10.735403	43.665868
399	-16.303371	-7.865380	44.318094
400	-15.459572	-5.018725	44.418600
401	-14.415487	-2.328259	44.009977
402	-13.206764	0.098082	43.172008
403	-11.876279	2.187997	42.007801
404	-10.469852	3.908106	40.627740
405	-9.032056	5.260232	39.135161
406	-7.602827	6.272975	37.616449
407	-6.215247	6.991546	36.136420
408	-4.894568	7.468350	34.738241
409	-3.658276	7.755778	33.446344
410	-2.516871	7.901607	32.270714
411	-1.475023	7.946691	31.211288
412	-0.532851	7.924326	30.261772
413	0.312866	7.860652	29.412566
414	1.067645	7.775561	28.652825
415	1.738436	7.683789	27.971765
416	2.332972	7.595968	27.359429
417	2.859271	7.519555	26.807056
418	3.325300	7.459598	26.307205
419	3.738730	7.419346	25.853734
420	4.106791	7.400720	25.441690
421	4.436184	7.404672	25.067177
422	4.733033	7.431452	24.727204
423	5.002875	7.480802	24.419545
424	5.250667	7.552101	24.142612
425	5.480811	7.644464	23.895345
426	5.697176	7.756814	23.677114
427	5.903140	7.887927	23.487644
428	6.101619	8.036458	23.326942
429	6.295102	8.200955	23.195244
430	6.485688	8.379862	23.092963
431	6.675105	8.571513	23.020642
432	6.864746	8.774119	22.978916
433	7.055683	8.985755	22.968466
434	7.248690	9.204339	22.989980
435	7.444255	9.427615	23.044108
436	7.642591	9.653136	23.131414
437	7.843646	9.878250	23.252326
438	8.047106	10.100090	23.407079
439	8.252405	10.315576	23.595655
440	8.458722	10.521418	23.817721
441	8.664991	10.714144	24.072559
442	8.869907	10.890126	24.359004
443	9.071929	11.045636	24.675374
444	9.269299	11.176913	25.019417
445	9.460061	11.280246	25.388254
446	9.642079	11.352080	25.778352
447	9.813079	11.389134	26.185505
448	9.970685	11.388534	26.604850
449	10.112470	11.347948	27.030902
450	10.236018	11.265726	27.457636
451	10.338988	11.141028	27.878594
452	10.419192	10.973932	28.287035
453	10.474666	10.765520	28.676109
454	10.503752	10.517912	29.039065
455	10.505168	10.234267	29.369465
456	10.478078	9.918726	29.661406
457	10.422142	9.576300	29.909727
458	10.337558	9.212716	30.110190
459	10.225074	8.834219	30.259621
460	10.085988	8.447343	30.356004
461	9.922124	8.058676	30.398508
462	9.735779	7.674620	30.387473
463	9.529663	7.301179	30.324325
464	9.306815	6.943771	30.211454
465	9.070510	6.607092	30.052059
466	8.824169	6.295024	29.849967
467	8.571254	6.010590	29.609452
468	8.315188	5.755963	29.335049
469	8.059265	5.532512	29.031401
470	7.806590	5.340872	28.703110
471	7.560018	5.181051	28.354633
472	7.322121	5.052534	27.990198
473	7.095163	4.954400	27.613746
474	6.881086	4.885434	27.228902
475	6.681521	4.844224	26.838969
476	6.497791	4.829258	26.446931
477	6.330938	4.838996	26.055474
